recall,precision
0.9960691823899371,0.1629791613069205
0.9960691823899371,0.1630001286504567
0.9960691823899371,0.1630211013896037
0.9960691823899371,0.16304207952644448
0.9960691823899371,0.16306306306306306
0.9960691823899371,0.1630840520015446
0.9960691823899371,0.1631050463439753
0.9960691823899371,0.16312604609244238
0.9960691823899371,0.16314705124903425
0.9960691823899371,0.16316806181584032
0.9960691823899371,0.16318907779495107
0.9960691823899371,0.16321009918845808
0.9960691823899371,0.16323112599845402
0.9960691823899371,0.1632521582270326
0.9960691823899371,0.16327319587628866
0.9960691823899371,0.16329423894831807
0.9960691823899371,0.16331528744521784
0.9960691823899371,0.16333634136908598
0.9960691823899371,0.16335740072202165
0.9960691823899371,0.1633784655061251
0.9960691823899371,0.16339953572349755
0.9952830188679245,0.1632916290468206
0.9952830188679245,0.163312693498452
0.9952830188679245,0.16333376338536962
0.9952830188679245,0.16335483870967743
0.9952830188679245,0.16337591947348046
0.9952830188679245,0.16339700567888488
0.9952830188679245,0.16341809732799795
0.9952830188679245,0.16343919442292795
0.9952830188679245,0.16346029696578437
0.9952830188679245,0.1634814049586777
0.9952830188679245,0.1635025184037195
0.9952830188679245,0.16352363730302247
0.9952830188679245,0.16354476165870044
0.9952830188679245,0.1635658914728682
0.9952830188679245,0.1635870267476418
0.9952830188679245,0.1636081674851383
0.9952830188679245,0.16362931368747577
0.9952830188679245,0.16365046535677352
0.9952830188679245,0.1636716224951519
0.9952830188679245,0.16369278510473234
0.9952830188679245,0.1637139531876374
0.9952830188679245,0.1637351267459907
0.9952830188679245,0.16375630578191697
0.9952830188679245,0.16377749029754204
0.9952830188679245,0.1637986802949929
0.9952830188679245,0.1638198757763975
0.9952830188679245,0.16384107674388507
0.9952830188679245,0.16386228319958582
0.9952830188679245,0.16388349514563108
0.9952830188679245,0.1639047125841533
0.9952830188679245,0.16392593551728604
0.9952830188679245,0.16394716394716394
0.9952830188679245,0.1639683978759228
0.9952830188679245,0.1639896373056995
0.9952830188679245,0.16401088223863194
0.9952830188679245,0.1640321326768593
0.9952830188679245,0.1640533886225217
0.9952830188679245,0.1640746500777605
0.9952830188679245,0.16409591704471807
0.9952830188679245,0.16411718952553797
0.9952830188679245,0.16413846752236483
0.9952830188679245,0.1641597510373444
0.9952830188679245,0.16418104007262352
0.9952830188679245,0.1642023346303502
0.9952830188679245,0.1642236347126735
0.9952830188679245,0.16424494032174364
0.9952830188679245,0.16426625145971194
0.9952830188679245,0.16428756812873085
0.9952830188679245,0.16430889033095392
0.9944968553459119,0.16420041536863966
0.9944968553459119,0.164221731792808
0.9944968553459119,0.16424305375227213
0.9944968553459119,0.1642643812491884
0.9944968553459119,0.16428571428571428
0.9944968553459119,0.16430705286400832
0.9944968553459119,0.1643283969862302
0.9944968553459119,0.16434974665454072
0.9944968553459119,0.16437110187110188
0.9944968553459119,0.16439246263807666
0.9944968553459119,0.16441382895762932
0.9944968553459119,0.16443520083192512
0.9944968553459119,0.16445657826313054
0.9944968553459119,0.16447796125341307
0.9944968553459119,0.1644993498049415
0.9944968553459119,0.16452074391988555
0.9944968553459119,0.16454214360041625
